Intercept,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
10.82484756769299,-0.24993492669306183,1.928143879571795,-0.7796983759937849,5.489929709905768,0.9092678088754554,-0.013581189022624854,-2.0519790301931553,-3.8188161541603263,0.32571157559001634,-3.479112707546338,3.125570510371361,-2.6390728603219324,-0.1949737975361741,-3.551221564625758,-0.6703909594509577,0.10406155803906691,-2.202424681788951,-1.9196086652562128,0.94870449970377,0.9278864069738954,2.8636048096650555,0.5424133159093,-0.35385348479700646,-0.01078311116671854,-0.17844877012977145,0.32368669329851596,-0.6690730326577855,2.621505739867984
11.273559148095792,0.482250911221488,1.961460963740055,-0.9577978699519074,6.645964208518848,1.3279144240325338,-2.077390893828783,-0.7186098948932582,-3.0728891299533956,-0.7644676942773062,-2.770710195885387,2.676937003452348,-3.867976263723441,-0.361516437849423,-3.101399210601995,-0.5649117350490341,0.22262895597241986,-2.4170514238734464,-2.6223814673906465,1.5471504359473112,1.2902344701925772,1.9390616165181203,0.8837803959046308,-0.6514455695495143,-0.40038657765104624,0.49800426988079,0.32178539523630895,-0.41133957740128524,0.6462423051767012
10.870481171013989,-1.3141308007656594,2.0166553454972025,-1.2435607259033519,8.773066034965941,1.476668589481958,-1.335569093631392,-2.322990352128059,-2.7505259107348365,1.3079227494005503,-3.1495313264554143,2.811055283023502,-1.6908335176072151,-0.40747571882843536,-3.6410563286121724,-0.3694486313884623,0.49412954103029916,-1.7751655171088518,-2.669444517677549,1.424212504021191,0.31404957474270506,2.228411067481255,1.1059014298541627,0.9611193075541958,-0.4494932487166336,0.26664314596315747,0.08207553745198307,0.32636013957882937,-0.9285300998430551
11.606304747267957,-0.40831367498089716,1.1756912693937411,-1.3229624520018408,8.059422805797874,1.164367360934396,-1.6933963137077277,-2.650167750769259,-3.233188864514028,-0.29677652857046843,-2.3594019774403483,1.7967991185934677,-2.7539964330381004,-0.09058230475643446,-3.6691664537017785,-0.5897149137694084,-0.6224327469355767,-2.547512531134444,-1.3465096954603535,1.1951646358386592,0.47021369400341556,1.5785416804688397,0.7531962031542696,-0.9745145267464695,-0.42386664183637096,0.7521381855553779,0.09498629584830884,-0.3005808900802963,-0.14081103610491852
9.9999769730896,-0.13357769650934956,0.26429713736786575,-0.9688354220015223,6.843018003623526,0.7593238903876893,-0.24393556850818654,-1.1936209468142154,-2.3366166100039316,0.2750460422909396,-4.666503898195675,3.3190612386720355,-3.133059006745459,0.03355743066775539,-2.632653435873277,-0.5155779817713574,-0.0443259887724068,-2.1493165978971844,-1.5485988789590148,0.892285958558133,0.25686535784772435,2.929731059104594,0.9058204700809349,-0.054669416686030314,-0.10666072137802247,-0.016934760283324884,0.1727329307047939,-0.9754574071464047,0.47573312824056535
9.470604067389694,-0.7602580684695014,-0.7890728816454946,-1.4448920523129676,6.225944187981534,0.42011964601888674,-1.5180346861891267,-0.6439972394462977,-0.8826091909153405,-1.2779678814430298,-4.398400043316606,1.0942692419845963,-2.3017733829275446,0.5893956541124996,-3.722314149034108,-0.877066554503053,-0.422235097427112,-1.5278487406309398,-1.229578817306975,0.5574944453672204,-1.3266241988478638,1.8915599844432331,-0.14921025731882345,-0.7829146146139292,0.015812008979855213,-0.1940464897890038,0.2487154243540131,-2.121213333110374,0.49002245520922216
9.000541712062557,0.20974349714715018,-0.30862972210419093,-0.5830784796257887,5.848544231920274,0.32720095015273065,-0.7201577236065866,-3.052590330165298,-2.2364376148091747,-1.6893767878929962,-5.939778474511977,1.8346410770811352,-2.042000933262309,0.5124023628152901,-1.6256654172518272,-0.3363832815454774,-1.1360450405727291,-1.4952966812340698,-0.10436225823636269,0.24377125158242355,-0.5802909242644266,3.0250063327807566,-0.06160416516743385,-0.07227366919947839,-0.05517564364306997,-0.34037598560760995,0.20708350478425128,-3.9393678568906383,0.41819884422800774
7.898724488074698,0.1273598906346972,-0.9774206385566119,-1.1364323700467722,6.505154437336132,0.6791254498094382,-0.6706584036902604,-2.2781542637570222,-3.38201215517019,-1.857555865655285,-5.006804251406848,2.0306308532723945,-2.3942906824927377,0.4438609151104027,-2.698215081937296,-0.48428296784691705,0.33012928330856567,-1.4818131780724362,-0.6558993204115713,1.1087184459834587,-0.3179503425140493,4.132861132755812,0.29979523697496985,-0.7001769814182718,0.09701034314989201,-0.7017478735833333,-0.009190312494940296,-3.9898457706589845,-0.9309930382862781
8.871218841596653,0.47788756217245565,-0.676457902381747,-0.21258648927018003,6.557946679449981,0.5460738640692855,-0.3787278883258043,-2.5292024344799287,-2.075973423490625,-1.5704043922764193,-5.067616422606255,1.961639500998426,-1.7584757520718697,0.09094569864230238,-3.3526996187746403,-0.6965894566290305,-0.348851613909917,-0.4242351970505529,-2.0025684186098434,0.8929596876992696,-0.1268868961037011,5.151799952540687,-0.48458488288765805,-0.2667690799249968,0.14410216062725628,-0.6296452017028366,0.15379688831913996,-2.5365319148404817,-0.7498617399197203
8.871218841596653,0.47788756217245565,-0.676457902381747,-0.21258648927018003,6.557946679449981,0.5460738640692855,-0.3787278883258043,-2.5292024344799287,-2.075973423490625,-1.5704043922764193,-5.067616422606255,1.961639500998426,-1.7584757520718697,0.09094569864230238,-3.3526996187746403,-0.6965894566290305,-0.348851613909917,-0.4242351970505529,-2.0025684186098434,0.8929596876992696,-0.1268868961037011,5.151799952540687,-0.48458488288765805,-0.2667690799249968,0.14410216062725628,-0.6296452017028366,0.15379688831913996,-2.5365319148404817,-0.7498617399197203
9.369387085918026,0.40700881252474735,-1.1355250613330656,-0.6658345467215124,5.955588659198041,0.9034716370179372,-0.7373724553459052,-2.1872505416412698,-5.133818526323873,-1.7829889956880733,-4.4890591944993234,1.9495826087117165,-3.9117834318744964,0.46527851025909545,-2.961831811679824,-0.7549308518933846,-0.4026692153296444,-1.9174643146500956,-0.6636214362192479,0.9802818499408252,-0.5333814105957474,3.2894049989193306,1.4137927752852972,0.29889339662427783,-0.14887763870641457,0.004798167376957832,-0.6467670337388912,-1.6470061923132084,-0.06925545072176997
9.908511410543483,-0.8986819054409129,-0.6049262863654312,-1.194923722574342,6.858007793570352,0.095044285807144,-0.3361887505263129,-2.8874602235597537,-3.4347639025058707,-1.110250201310033,-5.6556028135117415,1.4655328546089093,-1.9135885921247406,0.4854013483449757,-3.241412675907025,-0.4429481804088712,1.0032900699631744,-0.9181199726949213,-2.6703152086397592,0.9773490293832449,-1.1405030466280737,1.995508552799787,0.5050199071280203,-0.3260314929960683,0.41198398327263375,-0.39282676825372465,-0.2039658030344551,-1.743708061661765,1.7551672094208217
9.832367814651688,0.4430109491859433,0.1262367348599301,-0.5984671335323866,7.607367087127667,1.3697928011638985,-1.153047185054923,-2.1555371383885897,-3.9390601529564235,-1.0409567635148669,-4.488343115756591,3.0338765855767282,-3.021160095507513,-0.08581020415137856,-2.4102633711937504,-1.3863873616761624,0.9621629625697009,-1.2008253783205565,-2.706061966412265,1.8793808596300838,-0.3513126934352521,3.160547656761294,1.0101239028062714,0.16264757837978788,-0.10200998154727697,0.34695541435016697,-0.27015855765928587,-1.554348657659991,-0.3983921060333322
8.38550598791469,0.6736942464233701,0.464135025116994,0.16414977386947646,5.867216991810925,1.801693785887947,-1.5309899861912293,-0.3314182665633114,-3.5058991400429225,-0.20677615092156537,-3.200970371540179,2.1085251856975873,-3.0582576210470926,0.05917063164119874,-4.386779257460198,-0.6858314628081679,0.6436666431738485,-1.873259530494009,-3.1153069629322,0.8860612830716796,-0.09873978535663569,2.0716312257735,1.4431432443568049,0.23046981638221192,-0.2061784615267664,-0.36573326536166756,-0.0461836717381421,-0.46362259767586983,1.857272085307648
8.430152663301767,-0.4930823742700024,-0.02426017177704652,-0.17877892558106867,6.562755510605049,2.03661043338085,-0.5246475878773843,0.19610237363143596,-2.855322181078809,1.3147264131507321,-4.470882427489671,3.1800829902314702,-2.6236486414836144,-0.3099591651589057,-3.715050515828094,-0.5929892492852143,1.4019815190472682,-3.2481374637176086,-1.5953267158668547,2.086438101225341,-1.0081861896313966,2.995104554583846,0.8772881751402698,0.1330226222546943,-0.5026499689742469,0.449796234812921,-0.06914752660405343,0.1661059600501103,0.5301953925156752
8.610666588923793,0.19842387963586428,-0.4283324207439864,-1.381191761842333,7.310977691036118,1.1138368530598688,-1.7316255543848744,0.818277223751442,-2.512231900837725,0.2656680334951097,-4.08474677612344,2.7731490425075043,-2.6554819797702196,0.35166884002271265,-3.4326588260631103,-1.0747011072706365,0.7917822943094868,-2.3645436984126724,-3.2622061422001436,0.3770088802440903,-0.11787854257875244,2.2987313338962774,0.39735471346427725,0.5405732908073738,-0.17716089326155954,-0.7707861652309231,-0.1216287954309204,0.7376253131848484,2.545992655849495
9.342923514732835,-0.2778757832537061,0.15802876448043884,-0.34036308470791266,7.359948658461314,2.1404774975427787,-0.9217682751639691,0.5431976487742837,-3.932478085277875,0.6524792493648337,-4.39525243571579,2.9473937048548495,-3.0899680648671,-0.43467398322292183,-3.347897113103363,-0.2563460811561977,0.31591665494061866,-3.2303501246822783,-2.203102280074255,1.8141816225293783,-1.1645493958591602,4.164164030975803,0.3606909585378186,0.06971401228684149,-0.6024937706571224,0.28587503974865636,0.16245683796287239,-0.5090683226303264,1.9341207435679761
9.342923514732835,-0.2778757832537061,0.15802876448043884,-0.34036308470791266,7.359948658461314,2.1404774975427787,-0.9217682751639691,0.5431976487742837,-3.932478085277875,0.6524792493648337,-4.39525243571579,2.9473937048548495,-3.0899680648671,-0.43467398322292183,-3.347897113103363,-0.2563460811561977,0.31591665494061866,-3.2303501246822783,-2.203102280074255,1.8141816225293783,-1.1645493958591602,4.164164030975803,0.3606909585378186,0.06971401228684149,-0.6024937706571224,0.28587503974865636,0.16245683796287239,-0.5090683226303264,1.9341207435679761
8.907613667481211,-0.0006858258805764322,0.03322967757572952,-1.0504959222181163,6.595694705338093,0.35362119885028975,-2.0144923535654238,1.560175027436067,-4.037013075067214,1.0587945899061557,-4.784276669885627,2.428117786828219,-2.6049633140767607,0.44313646612859503,-4.946436293226962,-1.2215688343749123,1.8160554556892166,-3.1034387225190203,-2.890096601375376,0.631480269972154,-0.2433470682338574,4.988756804907567,0.738780728391166,-0.9860915108168824,0.14204944451150708,-0.07815475119663765,0.35284938370927993,-1.4390066623577564,1.8233422560040453
8.496018300390128,-0.8284567109291914,-0.10683959083000735,-1.162908353367056,6.930535900661403,1.549953656040926,0.04779577416951064,2.2770124706678008,-2.6301726456260175,-0.07208977427014804,-7.146655404270604,1.6741561114558532,-2.041295351594811,-0.05864946089975663,-3.138319482682543,-0.4484768240497478,0.04463617817408928,-3.046201755128315,-1.7699873606199577,1.3590248539998007,-2.5118480923163435,2.0177853903088305,0.27379212609851533,-0.22705206999257993,-0.10266440765177645,0.550906602979299,0.18613556892146108,-2.100924104553806,2.329192165750049
9.783098178425458,-0.5500155537548607,0.2804483940441096,-1.5476958506428393,5.709423614089517,0.6187382303339959,-1.7267152424729655,-0.22878385011031419,-3.828594854905737,0.3743427866858856,-5.0539880571317894,2.771023210575684,-2.775191008233677,0.08345510807657955,-2.6272202505789664,-0.41608668826827155,0.3280902004115339,-3.6748340392344185,-1.1900393274767087,0.022398939140973004,-0.8550350909903488,2.419002480165459,-0.013518134080562787,0.10499792316747208,-0.015861239648547132,-0.07699735802190978,-0.337231519724272,-1.9004204234189581,2.486312916775485
6.788327993000136,0.02728169748760756,0.15357739326510692,-0.6173825101741583,6.165838415971773,1.045306406613711,-0.36755692241415105,-0.6657177925550435,-0.66773986266524,-1.0742875009278061,-3.8447106800044297,1.2413665906524258,-1.8291709218132772,-0.2886652294116896,-2.50810024111932,-0.8448368700770456,-0.25942538770850027,-0.8105199863839323,-1.0243229949542825,1.0407656253188122,-0.734882381466824,4.1359336342679125,-0.09624566981284699,-0.12108709527002663,0.09480971972414026,0.051985085193872155,0.14970357952332136,-1.7274951149784743,0.5230994907034716
6.788327993000136,0.02728169748760756,0.15357739326510692,-0.6173825101741583,6.165838415971773,1.045306406613711,-0.36755692241415105,-0.6657177925550435,-0.66773986266524,-1.0742875009278061,-3.8447106800044297,1.2413665906524258,-1.8291709218132772,-0.2886652294116896,-2.50810024111932,-0.8448368700770456,-0.25942538770850027,-0.8105199863839323,-1.0243229949542825,1.0407656253188122,-0.734882381466824,4.1359336342679125,-0.09624566981284699,-0.12108709527002663,0.09480971972414026,0.051985085193872155,0.14970357952332136,-1.7274951149784743,0.5230994907034716
6.788327993000136,0.02728169748760756,0.15357739326510692,-0.6173825101741583,6.165838415971773,1.045306406613711,-0.36755692241415105,-0.6657177925550435,-0.66773986266524,-1.0742875009278061,-3.8447106800044297,1.2413665906524258,-1.8291709218132772,-0.2886652294116896,-2.50810024111932,-0.8448368700770456,-0.25942538770850027,-0.8105199863839323,-1.0243229949542825,1.0407656253188122,-0.734882381466824,4.1359336342679125,-0.09624566981284699,-0.12108709527002663,0.09480971972414026,0.051985085193872155,0.14970357952332136,-1.7274951149784743,0.5230994907034716
5.835260241460016,0.17575052023670837,-0.11684386958377432,-0.7375334744112685,4.724604611865814,0.47339790741176746,-1.4080417979807556,-0.3961320341239325,-1.8458424469870691,-0.356393675223005,-4.098416598422701,1.3800215848006783,-2.0736376073256504,0.2573678680959881,-2.0065423699791802,-0.6080150929070859,0.8151838319524488,-1.0003149189098481,-1.7765095949203613,0.5687743311068459,-0.1532091882080054,2.4365868632694334,0.7119376893159932,-0.08674162964151272,-0.018678555252401342,-0.015805301940655856,-0.17090403888858532,-1.3064871987854518,0.11480553231813119
6.210851425619538,-0.36554849247093074,0.6354848093343944,-0.16380982033432484,5.715888630656566,1.60300723887999,-0.004074212518672168,-1.2225791332705236,-2.3845144119713817,-0.9844834963249927,-4.32733410222023,1.1808541913964934,-1.6619239584189454,0.06005339571389412,-3.0391484232156047,-0.6966891510580621,0.7447754029596069,-0.6571397390369941,-1.79871622599794,1.1720623948843496,-1.181967791801103,3.4291716264973493,0.31480551098797815,0.21010339476482204,-0.10328271892871357,0.011052168245668563,-0.25357157661793206,-1.0097745172710275,0.9539661384889554
5.4409057274101835,0.5023483257151481,-0.9394304814199015,-0.5636630866390698,6.259571436540322,0.7616307570517253,-0.865516703050706,-1.0094235057855139,-2.3848544098488436,0.18240929860780777,-6.1318705560555316,1.8937182555735512,-2.0249838443346775,-0.12554869590962137,-2.2097374148454785,-0.45819833459890646,0.907172691042078,-0.2511025674140436,-2.439429469091477,0.863459068868471,0.12289322703248212,2.389158226863569,2.218945894488287,-0.6092641796207237,0.26698234859428327,-0.4623857473535318,-0.5443805260146711,-3.101724309285035,-0.35350711696883264
